info function time diff
enter_omp-gemm-784-128-576 sgemm_nt_kern 93.793483000 0.012480000
offload_wait __tgt_rtl_run_target_team_region 93.805963000 0.178909000
offload_return __tgt_rtl_run_target_team_region 93.984872000 0.009843000
exit_omp-784-128-576 sgemm_nt_kern 93.994715000 0.790288000
data_in_copy_map-gemm-784-128-11sgemm_nt_kern sgemm_nt_kern 94.785003000 0.255582000
enter_omp-gemm-784-128-1152 sgemm_nt_kern 95.040585000 0.012448000
offload_wait __tgt_rtl_run_target_team_region 95.053033000 0.385782000
offload_return __tgt_rtl_run_target_team_region 95.438815000 0.009863000
exit_omp-784-128-1152 sgemm_nt_kern 95.448678000 0.192716000
data_in_copy_map-gemm-784-128-64sgemm_nt_kern sgemm_nt_kern 95.641394000 0.041025000
enter_omp-gemm-784-128-64 sgemm_nt_kern 95.682419000 0.012183000
offload_wait __tgt_rtl_run_target_team_region 95.694602000 0.029321000
offload_return __tgt_rtl_run_target_team_region 95.723923000 0.010190000
exit_omp-784-128-64 sgemm_nt_kern 95.734113000 0.900727000
data_in_copy_map-gemm-784-128-11sgemm_nt_kern sgemm_nt_kern 96.634840000 0.256193000
enter_omp-gemm-784-128-1152 sgemm_nt_kern 96.891033000 0.012109000
offload_wait __tgt_rtl_run_target_team_region 96.903142000 0.392072000
offload_return __tgt_rtl_run_target_team_region 97.295214000 0.009764000
exit_omp-784-128-1152 sgemm_nt_kern 97.304978000 0.765460000
data_in_copy_map-gemm-784-128-11sgemm_nt_kern sgemm_nt_kern 98.070438000 0.249942000
enter_omp-gemm-784-128-1152 sgemm_nt_kern 98.320380000 0.012140000
offload_wait __tgt_rtl_run_target_team_region 98.332520000 0.391901000
offload_return __tgt_rtl_run_target_team_region 98.724421000 0.010391000
exit_omp-784-128-1152 sgemm_nt_kern 98.734812000 0.547169000
data_in_copy_map-gemm-196-256-11sgemm_nt_kern sgemm_nt_kern 99.281981000 0.126812000
enter_omp-gemm-196-256-1152 sgemm_nt_kern 99.408793000 0.015151000
offload_wait __tgt_rtl_run_target_team_region 99.423944000 0.213424000
offload_return __tgt_rtl_run_target_team_region 99.637368000 0.010272000
exit_omp-196-256-1152 sgemm_nt_kern 99.647640000 0.398396000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 100.046036000 0.235417000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 100.281453000 0.012161000
offload_wait __tgt_rtl_run_target_team_region 100.293614000 0.414832000
offload_return __tgt_rtl_run_target_team_region 100.708446000 0.009813000
exit_omp-196-256-2304 sgemm_nt_kern 100.718259000 0.099873000
data_in_copy_map-gemm-196-256-12sgemm_nt_kern sgemm_nt_kern 100.818132000 0.031644000
enter_omp-gemm-196-256-128 sgemm_nt_kern 100.849776000 0.012743000
offload_wait __tgt_rtl_run_target_team_region 100.862519000 0.022067000
offload_return __tgt_rtl_run_target_team_region 100.884586000 0.009788000
exit_omp-196-256-128 sgemm_nt_kern 100.894374000 0.479329000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 101.373703000 0.238898000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 101.612601000 0.014651000
offload_wait __tgt_rtl_run_target_team_region 101.627252000 0.401538000
offload_return __tgt_rtl_run_target_team_region 102.028790000 0.009884000
exit_omp-196-256-2304 sgemm_nt_kern 102.038674000 0.389194000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 102.427868000 0.237834000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 102.665702000 0.012545000
offload_wait __tgt_rtl_run_target_team_region 102.678247000 0.413016000
offload_return __tgt_rtl_run_target_team_region 103.091263000 0.010461000
exit_omp-196-256-2304 sgemm_nt_kern 103.101724000 0.278054000
data_in_copy_map-gemm-49-512-230sgemm_nt_kern sgemm_nt_kern 103.379778000 0.291676000
enter_omp-gemm-49-512-2304 sgemm_nt_kern 103.671454000 0.013177000
offload_wait __tgt_rtl_run_target_team_region 103.684631000 0.223358000
offload_return __tgt_rtl_run_target_team_region 103.907989000 0.010662000
exit_omp-49-512-2304 sgemm_nt_kern 103.918651000 0.200183000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 104.118834000 0.561568000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 104.680402000 0.012851000
offload_wait __tgt_rtl_run_target_team_region 104.693253000 0.428196000
offload_return __tgt_rtl_run_target_team_region 105.121449000 0.014144000
exit_omp-49-512-4608 sgemm_nt_kern 105.135593000 0.054605000
data_in_copy_map-gemm-49-512-256sgemm_nt_kern sgemm_nt_kern 105.190198000 0.042950000
enter_omp-gemm-49-512-256 sgemm_nt_kern 105.233148000 0.012203000
offload_wait __tgt_rtl_run_target_team_region 105.245351000 0.025760000
offload_return __tgt_rtl_run_target_team_region 105.271111000 0.009641000
exit_omp-49-512-256 sgemm_nt_kern 105.280752000 0.238867000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 105.519619000 0.565476000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 106.085095000 0.012198000
offload_wait __tgt_rtl_run_target_team_region 106.097293000 0.434283000
offload_return __tgt_rtl_run_target_team_region 106.531576000 0.009875000
exit_omp-49-512-4608 sgemm_nt_kern 106.541451000 0.198875000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 106.740326000 0.562533000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 107.302859000 0.019414000
offload_wait __tgt_rtl_run_target_team_region 107.322273000 0.425347000
offload_return __tgt_rtl_run_target_team_region 107.747620000 0.009169000
exit_omp-49-512-4608 sgemm_nt_kern 107.756789000 0.009169000
